"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"chr11-44584455-44585279",0.54340171567433,-0.576959694921981,0.184,0.244,1
"chr1-93078684-93080904",0.543718892335936,-0.0192968838555995,0.34,0.336,1
"chr2-64873354-64873920",0.543822626316138,-0.0157789983516026,0.12,0.124,1
"chr10-133261054-133262443",0.543913581727827,-0.255399923123875,0.236,0.282,1
"chr16-2867851-2868857",0.544025651940492,-0.297881385336432,0.232,0.258,1
"chr1-228500334-228501564",0.544043929217065,-0.0969624781299343,0.1,0.103,1
"chr10-43420075-43421437",0.544188480099505,-0.451465266470101,0.292,0.368,1
"chr6-73461033-73462505",0.54427942187424,-0.311959647135128,0.208,0.259,1
"chr4-9532023-9532767",0.544329288334426,0.0651069938695736,0.172,0.171,1
"chr2-222859877-222862498",0.544429830773296,-0.1150579844461,0.404,0.442,1
"chr5-59768078-59769083",0.544443659158982,-0.080803519498024,0.216,0.229,1
"chr5-113487940-113489820",0.544534509021057,-0.209570942815159,0.16,0.178,1
"chr2-127885264-127886928",0.544651124249111,-0.375581441269729,0.216,0.251,1
"chr8-130014694-130017192",0.544747514975828,-0.353525047672128,0.236,0.292,1
"chr17-66715706-66716145",0.544821925309064,-0.28795732074861,0.092,0.115,1
"chr11-18633305-18635102",0.544934562241605,-0.197223676223013,0.352,0.42,1
"chr5-40834175-40836288",0.544954701492323,-0.0539383698371064,0.456,0.493,1
"chr1-32013133-32015222",0.545000995626468,-0.317925526774277,0.428,0.469,1
"chr11-112279858-112280985",0.545008250409256,-0.0894262469224685,0.192,0.199,1
"chr6-100228425-100229876",0.545120126616039,-0.295515961670399,0.244,0.288,1
"chr22-36781786-36782609",0.545150744721586,-0.0965925510921921,0.108,0.123,1
"chr12-49644161-49645127",0.545152826234505,0.156623714979399,0.14,0.12,1
"chr6-15901034-15902334",0.545163546936878,-0.831731381540769,0.056,0.101,1
"chr3-141659766-141660755",0.545180146433382,-0.310509837635512,0.148,0.162,1
"chr3-37242746-37244474",0.545478086739505,-0.370763374732538,0.332,0.407,1
"chr1-36187799-36188608",0.545687225105697,-0.365623689932621,0.184,0.221,1
"chr14-56579213-56580437",0.545717642223558,-0.171040887665793,0.392,0.448,1
"chr15-101294226-101295810",0.545767413427192,-0.109302743571338,0.332,0.32,1
"chr8-140237884-140239750",0.545787356739006,-0.338495306278768,0.232,0.243,1
"chr2-207528416-207531349",0.546227055325216,-0.145133782019572,0.592,0.621,1
"chr19-2610685-2611646",0.546435295213351,-0.35705030429993,0.228,0.287,1
"chr1-115975849-115977494",0.54649891402955,-0.193998992927975,0.244,0.273,1
"chr8-29974866-29976019",0.546676819511826,-0.175152619385602,0.136,0.123,1
"chr5-135887329-135887866",0.546696402310288,0.0293529045246388,0.14,0.131,1
"chr15-65868898-65871206",0.546703071949512,-0.135901890695467,0.44,0.477,1
"chr3-111070002-111072778",0.546726994544439,-0.155352499837601,0.42,0.451,1
"chr3-186782663-186784632",0.546937024048187,-0.139226095712665,0.444,0.48,1
"chr5-176415213-176417320",0.547040165808248,-0.17709980635411,0.536,0.536,1
"chr5-146542186-146542670",0.547078973440078,-0.378848204707343,0.128,0.143,1
"chr1-30908415-30909157",0.547233198987959,0.0118249691072978,0.108,0.104,1
"chr2-105743492-105751092",0.547258346790648,-0.0657251146590498,0.34,0.377,1
"chr15-40038544-40039728",0.547274597941574,-0.0699642424014542,0.284,0.314,1
"chr19-50039725-50040475",0.547473716133073,-0.317479300070053,0.156,0.167,1
"chr6-32893842-32895339",0.547473868410659,-0.084878444527572,0.412,0.412,1
"chr2-197704757-197706690",0.547615748039298,-0.315171054477965,0.292,0.355,1
"chr3-170221796-170223625",0.54784294811276,-0.210497651578168,0.376,0.409,1
"chrX-49190027-49191886",0.547853210802914,-0.221775589527862,0.548,0.614,1
"chr17-31842012-31843417",0.548139334879797,0.00993752356354394,0.256,0.26,1
"chr1-98053613-98054588",0.548168790971614,-0.483390986110425,0.168,0.217,1
"chr2-101001696-101003009",0.548264739626591,-0.284545409455818,0.344,0.392,1
"chr1-161117368-161118672",0.548279382399794,-0.355434354904686,0.244,0.326,1
"chr22-31969674-31971281",0.548398106851828,-0.190930689529341,0.46,0.449,1
"chr11-2532655-2534159",0.548401239995342,-0.370442976744688,0.136,0.16,1
"chr11-74948638-74949711",0.548451088799078,-0.380398654940663,0.324,0.369,1
"chr2-106542713-106543190",0.548653819786699,-0.529218218407628,0.084,0.123,1
"chr3-142224804-142225910",0.548845138232454,-0.291937497878302,0.292,0.33,1
"chr5-126947095-126948096",0.548929504486846,-0.818741740642702,0.06,0.103,1
"chrX-21985201-21985734",0.548968383606708,-0.0724797308380065,0.116,0.121,1
"chr16-4115169-4117080",0.549120391043428,-0.234323523342899,0.34,0.358,1
"chr16-2008616-2010491",0.54912091034083,-0.0273615253859216,0.276,0.278,1
"chr11-46826402-46827179",0.549240861337325,-0.265903403480118,0.2,0.246,1
"chr2-25672575-25674305",0.549278373274591,-0.20976335750269,0.38,0.441,1
"chr17-28356932-28358069",0.549352261922839,-0.0516379319307245,0.328,0.376,1
"chr11-86193263-86193962",0.549374358818483,0.0220344348330204,0.104,0.098,1
"chr2-23939392-23941199",0.549641369849812,-0.229624689493406,0.304,0.347,1
"chr17-67365559-67366947",0.549716982610277,-0.185325425486336,0.304,0.332,1
"chr6-41318602-41319455",0.549797934063814,-0.0894262469224685,0.184,0.211,1
"chr10-110304290-110306580",0.549798411916655,-0.209191000177148,0.408,0.422,1
"chr22-50620251-50623443",0.549806764861044,-0.163194503040603,0.484,0.535,1
"chrX-55717288-55718599",0.549882112308613,-0.317185325769527,0.404,0.46,1
"chr20-36875738-36876604",0.549974946946487,-0.357696725753981,0.208,0.242,1
"chr19-38683244-38684818",0.549993139891112,-0.107460225542314,0.292,0.299,1
"chr5-134225130-134227624",0.550556404080327,-0.102885809067366,0.716,0.733,1
"chr11-506025-507833",0.550598808928199,-0.256341189506992,0.464,0.504,1
"chr15-40421672-40422353",0.550628760096089,-0.139187724153083,0.124,0.148,1
"chr7-100632858-100634261",0.550726604706577,0.536993598164111,0.1,0.073,1
"chr12-124766915-124767417",0.550847544407604,-0.436680874518257,0.08,0.108,1
"chr19-34973099-34973834",0.551563897280741,0.0383426733963474,0.2,0.2,1
"chr10-67849212-67850171",0.552339686396515,-0.0729024462037671,0.2,0.208,1
"chr9-98263697-98264180",0.552656407088454,0.134265314778415,0.112,0.104,1
"chr2-24122919-24124283",0.552855885900552,-0.0981217121095578,0.376,0.396,1
"chr5-149549467-149552151",0.553006635189251,-0.0933796049718401,0.676,0.686,1
"chr16-2486000-2487611",0.553030761100634,-0.18801037593721,0.144,0.173,1
"chr16-50245487-50246561",0.553081459276844,-0.654480546358514,0.096,0.14,1
"chr9-4984187-4986293",0.553126153205455,-0.199897646568004,0.536,0.572,1
"chr5-138222701-138223235",0.553183725070255,-0.126971032238704,0.16,0.175,1
"chr16-228692-229733",0.55351691100677,-0.236757411038741,0.256,0.278,1
"chr1-31483211-31483813",0.553517601822285,-0.0708168288348903,0.128,0.12,1
"chr3-169148851-169149798",0.553537322826239,-0.405396469414773,0.128,0.168,1
"chr2-74001831-74003952",0.553665151011878,-0.13817103440702,0.344,0.352,1
"chr6-34656152-34658080",0.553780825310518,-0.262528636563249,0.26,0.289,1
"chr1-201895823-201896395",0.553969352727869,-0.0648667334477735,0.124,0.134,1
"chr1-173823873-173825421",0.554022243460357,-0.311003427211461,0.376,0.465,1
"chr1-201792936-201793453",0.554038242085523,-0.633709124679988,0.088,0.129,1
"chr1-151144984-151147321",0.554099406989226,-0.210639415268686,0.388,0.404,1
"chr9-128339822-128341833",0.554429567994083,-0.165777095169616,0.396,0.443,1
"chr9-124861217-124862748",0.554554523522898,-0.101565610356933,0.492,0.521,1
"chr2-219244960-219246014",0.55494368274771,-0.0500332235399086,0.236,0.239,1
"chr17-5281697-5283041",0.555015361217628,-0.271579337052706,0.244,0.268,1
"chr7-51162695-51163140",0.555033830967058,0.1350890494454,0.096,0.101,1
"chr3-48428372-48430819",0.555111157362369,-0.176639521732635,0.528,0.529,1
"chr20-62791356-62791917",0.555202696534479,0.153266522363172,0.14,0.137,1
"chr9-129431131-129433312",0.555242946272496,-0.614003277244312,0.308,0.372,1
"chr2-72892658-72894022",0.555302116810782,-0.408785618328625,0.132,0.15,1
"chr2-96259503-96261156",0.555342050189241,-0.471908115830418,0.192,0.25,1
"chr3-49428857-49430040",0.555401952213023,-0.369099157385785,0.276,0.321,1
"chr7-77685217-77685616",0.555422106296479,-0.0697273442918767,0.112,0.088,1
"chr11-808409-810451",0.555619860489529,-0.216079200902979,0.448,0.498,1
"chr3-155744059-155746278",0.555620055864224,-0.465037591630499,0.272,0.342,1
"chr22-32473318-32475899",0.556203640987341,-0.173807079397545,0.416,0.44,1
"chr1-107056267-107057910",0.556382862177658,-0.306792832365413,0.244,0.278,1
"chr3-41198625-41201134",0.556388614431365,-0.10469958464781,0.412,0.421,1
"chr11-102267932-102269155",0.556468147284001,-0.293661650057436,0.244,0.276,1
"chr7-101182328-101183028",0.556524240212847,-0.00378912243674664,0.436,0.411,1
"chr4-183721155-183723599",0.556706009137521,-0.434176273514912,0.284,0.369,1
"chr3-177357366-177361771",0.556939958019615,-0.427121187656855,0.376,0.467,1
"chr1-154878411-154878911",0.55720107132685,-0.0618087179651423,0.14,0.131,1
"chr1-27487984-27490884",0.557217557812714,-0.155920356905516,0.436,0.461,1
"chr11-125110958-125112335",0.557434465858864,-0.245739889048414,0.468,0.532,1
"chr22-27918353-27920685",0.557466508257173,-0.242088753525681,0.34,0.393,1
"chr12-49827311-49829080",0.557504733249556,-0.128401857887602,0.532,0.525,1
"chr5-172958410-172959860",0.557575072178609,-0.12416694760119,0.428,0.457,1
"chr1-120176030-120176838",0.557845687107347,-0.0463623971035441,0.236,0.227,1
"chr16-67415843-67416782",0.557933898235009,-0.0648512983815536,0.22,0.24,1
"chr6-42978310-42980007",0.558001579950168,-0.200879127808621,0.268,0.309,1
"chr12-49776281-49776771",0.558026417171408,-0.322307190600757,0.096,0.124,1
"chr18-76528596-76529330",0.558294352400961,0.0773032006722949,0.116,0.104,1
"chr2-68062547-68063338",0.558365401939926,-0.103135822120657,0.16,0.161,1
"chr5-69368878-69370427",0.558583953297316,-0.0861068883654001,0.564,0.583,1
"chr17-76497772-76499468",0.55881903637608,-0.339808828912286,0.172,0.176,1
"chr8-139405705-139406188",0.558999365647565,-0.612846951022348,0.084,0.12,1
"chr16-27214213-27214823",0.559080711509555,-0.690915352419899,0.128,0.16,1
"chr19-33804067-33804761",0.559100640144879,0.00689512271317594,0.188,0.192,1
"chr20-44685124-44685601",0.559159643025208,0.123737664216804,0.108,0.102,1
"chr5-75052316-75054638",0.559635769268741,-0.341465297750092,0.344,0.432,1
"chr11-64268413-64271941",0.559857939583759,-0.239638837559192,0.548,0.606,1
"chr16-72008281-72009195",0.55988124551508,-0.295765552580857,0.372,0.449,1
"chrX-119235756-119237565",0.5599233701417,-0.0965460122733194,0.396,0.415,1
"chr7-35624510-35625009",0.560378160114793,0.14186830827229,0.1,0.096,1
"chr17-11608228-11608909",0.560462731388698,-0.315603086798362,0.104,0.079,1
"chr2-157627849-157629575",0.560517042031565,-0.179447720257526,0.436,0.452,1
"chr7-731972-732709",0.560556613714632,-0.124105679092695,0.22,0.239,1
"chr11-57345570-57346075",0.560564932817701,-0.467339903818291,0.084,0.124,1
"chr12-6278268-6279175",0.560777382896325,-0.221747175044672,0.248,0.304,1
"chr11-65121403-65122820",0.56094040837127,-0.361585460942546,0.268,0.354,1
"chr6-36360379-36360960",0.561049486922027,-0.0608892592931893,0.168,0.161,1
"chr16-380880-384498",0.561558666377443,-0.317681767399321,0.348,0.398,1
"chr1-150925662-150926861",0.561656919308749,-0.448155828638383,0.2,0.283,1
"chrX-108090893-108092395",0.561671347700344,-0.178375369795027,0.564,0.553,1
"chr15-80072229-80072790",0.561850201540026,-0.0884072385109267,0.112,0.114,1
"chr22-29387800-29388939",0.562016452998959,-0.0511713519004801,0.24,0.258,1
"chr15-34224581-34225440",0.562049952446947,-0.290290336133513,0.152,0.175,1
"chr1-156020384-156021280",0.56206742315399,-0.413259568794539,0.172,0.208,1
"chr2-210002082-210003229",0.562117287386465,-0.290457108665738,0.312,0.352,1
"chr8-122918716-122919602",0.562214961599359,-0.62593462824337,0.08,0.115,1
"chr13-112984732-112988254",0.56222935176791,-0.628237447904859,0.196,0.25,1
"chr19-4123708-4124541",0.562250391501354,-0.299656257284756,0.272,0.295,1
"chr12-56487415-56488804",0.562360357209882,-0.116293813265598,0.5,0.523,1
"chr16-88442816-88443590",0.5627070994312,-0.486249432183539,0.116,0.173,1
"chrX-15789765-15791371",0.56273123463933,-0.0863324689516378,0.384,0.396,1
"chr10-73647281-73648535",0.562833637782846,-0.323528638734939,0.104,0.123,1
"chr10-73495000-73496506",0.562947815374574,-0.289175407077464,0.464,0.511,1
"chr7-1579432-1579922",0.56334694462924,-0.431083263144797,0.092,0.132,1
"chr16-85659704-85660250",0.563360633184114,0.0453325796771629,0.136,0.12,1
"chr1-8317798-8318671",0.563491264972044,-0.554064185758586,0.104,0.143,1
"chr5-79020992-79021635",0.563564540303795,-0.0175508273768177,0.148,0.132,1
"chr12-57212902-57214872",0.563976219563031,-0.0555184165186235,0.3,0.33,1
"chr9-128702194-128704397",0.564084555019668,-0.0657141519225744,0.308,0.333,1
"chr3-46078593-46079290",0.564124092344977,0.0342831106715225,0.088,0.1,1
"chr20-36754553-36755037",0.564151802276715,-0.328520319210351,0.068,0.101,1
"chr16-2026549-2028053",0.564204339743685,-0.444114044103686,0.136,0.185,1
"chr9-127793243-127793809",0.564218642145329,-0.780264901415979,0.128,0.16,1
"chr17-80599955-80600423",0.564324725919112,-0.100411116610508,0.116,0.099,1
"chr7-105675742-105679502",0.564354124158906,-0.331825156547162,0.216,0.238,1
"chr21-42117188-42117855",0.564428526165856,-0.391819369036959,0.1,0.119,1
"chr12-123532979-123534647",0.564456049586627,0.0204750999553587,0.232,0.215,1
"chr3-184560975-184562515",0.564604603782534,-0.0748782048398494,0.516,0.57,1
"chr3-150702864-150704455",0.564709470258969,-0.456346231105722,0.34,0.379,1
"chr8-11553461-11554180",0.565076641392471,-0.382294384772236,0.104,0.145,1
"chr10-128149860-128150639",0.565094278359737,-0.281500258625123,0.192,0.225,1
"chr16-180314-181838",0.565158292765805,-0.229571901541123,0.1,0.14,1
"chr11-1262292-1263339",0.565250242031763,-0.308574509879828,0.176,0.222,1
"chr2-222655472-222656838",0.565318765597187,-0.293326414951333,0.304,0.365,1
"chr13-40144996-40145618",0.565397968417809,-0.220057672794183,0.092,0.104,1
"chr15-42494847-42496214",0.565400665475908,-0.387615796108501,0.24,0.299,1
"chr3-47281493-47284035",0.565432102528541,-0.0354627721389337,0.408,0.432,1
"chr1-16913498-16914738",0.565518542318201,-0.196122380428816,0.404,0.416,1
"chr4-4574671-4576007",0.565598256403064,0.0155781899382119,0.16,0.159,1
"chr5-16809270-16810307",0.565870367883535,-0.490930862621502,0.156,0.174,1
"chr16-19884627-19886689",0.565905531710155,-0.37404038081323,0.148,0.184,1
"chr6-30877426-30878177",0.566004089946052,-0.168390026068119,0.212,0.208,1
"chr11-67606326-67607281",0.566158178618331,-0.328100460352319,0.288,0.363,1
"chr2-47368916-47370268",0.566335833023014,-0.345857132352301,0.34,0.412,1
"chr14-100377671-100378266",0.566381462685237,0.014762714161316,0.196,0.201,1
"chr11-66615985-66617838",0.566404921925238,-0.307912008532756,0.456,0.518,1
"chr12-77010681-77011321",0.566507469458231,-0.511462490628842,0.092,0.118,1
"chr17-43943917-43944417",0.56654429297228,-0.0552332132903972,0.112,0.111,1
"chr11-65274988-65275610",0.566631861989865,-0.356524712521083,0.1,0.114,1
"chr22-50184917-50187628",0.566764733694669,-0.364936873593733,0.224,0.261,1
"chr17-8744954-8746583",0.566770121060587,0.0610455320470777,0.168,0.16,1
"chr7-157890662-157891517",0.567099821681804,-0.598090461451436,0.156,0.228,1
"chr1-184663873-184664612",0.567174282016496,-0.205842030512569,0.172,0.16,1
"chr5-154038149-154039404",0.567692123604079,0.0398551343391557,0.324,0.335,1
"chr4-186144126-186145582",0.567873842655813,-0.224685241401547,0.188,0.191,1
"chr11-110092330-110094171",0.568155963720886,-0.270264369577628,0.444,0.483,1
"chr12-132020251-132021650",0.568257467202979,-0.374492989377493,0.272,0.219,1
"chr2-85814125-85814627",0.568392717595401,0.0277244142917685,0.12,0.115,1
"chr22-20702088-20704389",0.568475082548263,-0.110436680535823,0.492,0.513,1
"chr12-50088547-50089027",0.568641712140192,-0.295891262263837,0.1,0.114,1
"chr1-6624641-6626005",0.56869046591206,-0.344881925218604,0.212,0.292,1
"chr1-15304118-15305130",0.568746006170808,-0.463168579819567,0.096,0.126,1
"chr2-172172373-172172939",0.568891719263568,-0.406575516426338,0.124,0.153,1
"chr11-62786354-62788011",0.569018271566811,-0.27347424216564,0.396,0.435,1
"chr12-12007713-12011659",0.569173501410391,0.055604246892174,0.092,0.105,1
"chr15-40693916-40695775",0.569229145006475,-0.0921271700435091,0.276,0.308,1
"chr1-234477922-234479471",0.569309983135821,-0.107208429702263,0.372,0.358,1
"chr6-37353535-37355125",0.56937432258418,-0.395342412018181,0.284,0.349,1
"chr12-122862772-122863576",0.569601006783963,-0.464807289938424,0.1,0.131,1
"chr9-113541006-113541637",0.569709777785626,-0.528914667754507,0.144,0.152,1
"chr11-64875569-64879813",0.569915535544249,-0.0428624650624879,0.464,0.49,1
"chr12-22045918-22047192",0.569936498846858,-0.335288490296917,0.284,0.33,1
"chr4-153486363-153489905",0.570029272139392,-0.388434644811941,0.08,0.111,1
"chr17-11704888-11705624",0.570178985171681,-0.429316688959269,0.208,0.224,1
"chr11-129750546-129751263",0.570229220565678,-0.499253897118289,0.132,0.168,1
"chr15-40763087-40765921",0.570449909247335,-0.408850484448348,0.388,0.453,1
"chr22-29394889-29395580",0.57053691716111,-0.504951400622811,0.12,0.143,1
"chr12-69290920-69291414",0.570551307416362,0.10992529650183,0.156,0.149,1
"chr3-97971529-97972884",0.570562573388145,-0.105273709050471,0.284,0.293,1
"chr3-42024731-42026085",0.570690145350804,-0.235092426075951,0.156,0.175,1
"chr17-82257387-82257857",0.570699701942443,0.0800455738330996,0.12,0.119,1
"chr3-148946830-148947424",0.570913845229108,-0.277444903102464,0.172,0.131,1
"chr1-228486294-228488321",0.571219323981316,-0.301794471055996,0.3,0.333,1
"chr16-58121624-58122334",0.571259851331936,-0.395875448244089,0.164,0.194,1
